task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,29,0.55222917,1686,[16.78054428100586],[22.215057373046875],12526,[11.257315635681152],[33.25074768066406],-30.726364,-36.24959,correct,True,-30.726364,-36.24959,correct,True,-30.726364,-36.24959,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,30,0.1104644,270,[22.722061157226562],[9.68968677520752],416,[21.223905563354492],[0.5997024774551392],-26.317715,-27.81587,correct,True,-26.317715,-27.81587,correct,True,-26.317715,-27.81587,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,31,0.1697015,184,[24.279714584350586],[12.234661102294922],605,[20.162919998168945],[19.28775405883789],-23.77357,-27.890364,correct,True,-23.77357,-27.890364,correct,True,-23.77357,-27.890364,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,32,0.63505805,85,[26.600669860839844],[6.383398056030273],144,[24.775718688964844],[14.32651424407959],-20.291084,-22.116035,correct,True,-20.291084,-22.116035,correct,True,-20.291084,-22.116035,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,33,0.7576843,56,[27.077177047729492],[13.474672317504883],52,[27.480491638183594],[8.41219711303711],-17.273598,-16.870283,incorrect,False,-17.273598,-16.870283,incorrect,False,-17.273598,-16.870283,incorrect,False
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,34,1.2747868,21,[28.970373153686523],[0.6887615323066711],33,[27.89361572265625],[-5.172478675842285],-11.761442,-12.8382,correct,True,-11.761442,-12.8382,correct,True,-11.761442,-12.8382,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,35,1.1470672,25,[27.360576629638672],[-3.617635726928711],64,[24.7115535736084],[-8.274674415588379],-11.426413,-14.075436,correct,True,-11.426413,-14.075436,correct,True,-11.426413,-14.075436,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,36,0.52044725,49,[23.799095153808594],[31.873058319091797],159,[20.15460777282715],[31.164424896240234],-15.09148,-18.735968,correct,True,-15.09148,-18.735968,correct,True,-15.09148,-18.735968,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,37,1.1702439,9,[31.177467346191406],[18.899885177612305],16,[27.594669342041016],[-1.582754135131836],-6.1145916,-9.69739,correct,True,-6.1145916,-9.69739,correct,True,-6.1145916,-9.69739,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,38,1.5350289,6,[33.93803024291992],[38.84724044799805],48,[24.552146911621094],[2.6347708702087402],-4.3900766,-13.77596,correct,True,-4.3900766,-13.77596,correct,True,-4.3900766,-13.77596,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,39,0.115500085,1,[41.325286865234375],[13.166362762451172],57,[22.094724655151367],[18.49806785583496],-0.019088384,-19.249651,correct,True,-0.019088384,-19.249651,correct,True,-0.019088384,-19.249651,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,40,0.16206609,1,[42.710018157958984],[7.953710556030273],26,[26.907554626464844],[23.943328857421875],-0.030007156,-15.832471,correct,True,-0.030007156,-15.832471,correct,True,-0.030007156,-15.832471,correct,True
capitals-recall,27,state,Nebraska,has_competitor,Lincoln,Omaha,What is the capital of Nebraska?,The capital of Nebraska is,0.297,0.477,1.606060606,The capital of Nebraska is,41,0.05103265,1,[47.80435562133789],,6,[37.35997009277344],,-0.0076782806,-10.452064,correct,True,-0.0076782806,-10.452064,correct,True,-0.0076782806,-10.452064,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,0,2.8860655e-36,101202,"[-3.835439682006836, 19.881349563598633]","[-6.729549884796143, -29.90283966064453]",25735,"[2.764082193374634, 125.1340103149414]","[-13.524286270141602, -6.295219898223877]",-218.64697,-159.39413,incorrect,False,-437.29395,-318.78827,incorrect,False,-169.629,-163.02948,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,1,1.2563124e-19,245169,"[-8.791422843933105, 4.561180591583252]","[-8.278873443603516, -1.838555932044983]",232467,"[-5.782479286193848, 111.28913116455078]","[-9.720832824707031, -27.872034072875977]",-178.05682,-116.646286,incorrect,False,-356.11365,-233.29257,incorrect,False,-111.2138,-108.20486,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,2,5.3276154e-11,244789,"[-14.118881225585938, 3.456123113632202]","[0.4786738455295563, -4.306364059448242]",237422,"[-12.33890438079834, 93.89689636230469]","[6.941783428192139, -20.127826690673828]",-147.6712,-94.27104,incorrect,False,-295.3424,-188.54208,incorrect,False,-83.11749,-81.33752,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,3,0.004520578,245255,"[-13.120685577392578, 1.3606570959091187]","[-5.096238136291504, -2.7921535968780518]",191880,"[-6.32675838470459, 84.53362274169922]","[-4.011658191680908, -32.29998779296875]",-130.62436,-73.75275,incorrect,False,-261.24872,-147.5055,incorrect,False,-61.78155,-54.987625,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,4,1.1583476e-06,235934,"[-16.00904655456543, -0.0829884335398674]","[-4.611969470977783, 5.130775451660156]",155788,"[-8.745991706848145, 69.92768859863281]","[-7.736396789550781, -2.305145263671875]",-118.62877,-66.42741,incorrect,False,-237.25754,-132.85481,incorrect,False,-63.41149,-56.148434,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,5,0.82915354,203080,"[-16.76848602294922, 2.946526050567627]","[-2.953246593475342, 14.256035804748535]",157272,"[-13.223798751831055, 63.300899505615234]","[-8.67632007598877, -27.15826988220215]",-101.63855,-57.20726,incorrect,False,-203.2771,-114.41452,incorrect,False,-57.495388,-53.9507,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,6,0.40894774,175389,"[-16.132164001464844, 10.045686721801758]","[5.863280296325684, 14.422760009765625]",175525,"[-16.141368865966797, 46.996726989746094]","[2.940323829650879, 10.779650688171387]",-86.68818,-51.979897,incorrect,False,-173.37636,-103.95979,incorrect,False,-55.58699,-55.596195,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,7,0.11605967,90175,"[-10.62655258178711, 16.15595245361328]","[6.5238189697265625, -1.4202818870544434]",112373,"[-12.315113067626953, 48.24900817871094]","[4.981719970703125, 1.9533499479293823]",-78.18015,-51.356155,incorrect,False,-156.3603,-102.71231,incorrect,False,-62.563545,-64.252106,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,8,0.01162784,49977,"[-6.827940464019775, 14.63180923461914]","[-5.027182102203369, 2.455113649368286]",74816,"[-9.06613826751709, 47.7025032043457]","[-6.050624370574951, 4.517860412597656]",-67.691315,-44.17019,incorrect,False,-135.38263,-88.34038,incorrect,False,-60.936985,-63.175182,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,9,0.4368173,68625,"[-8.655268669128418, 14.201713562011719]","[-3.611506223678589, 5.255392551422119]",97840,"[-11.222769737243652, 44.31447982788086]","[8.499432563781738, -6.064129829406738]",-52.204338,-35.460968,incorrect,False,-104.408676,-70.921936,incorrect,False,-51.66752,-54.23502,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,10,0.28701293,106134,"[-9.42198371887207, 14.637665748596191]","[1.9130685329437256, 3.213914394378662]",58111,"[-5.848352909088135, 34.93353271484375]","[-3.0990397930145264, -16.218530654907227]",-39.183487,-26.735968,incorrect,False,-78.366974,-53.471935,incorrect,False,-46.37839,-42.804764,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,11,0.8957352,68096,"[-8.341113090515137, 16.147653579711914]","[-0.27576491236686707, -0.7391791939735413]",55076,"[-7.111824035644531, 28.62200355529785]","[5.8542160987854, -14.41061782836914]",-33.62085,-26.774555,incorrect,False,-67.2417,-53.54911,incorrect,False,-42.30435,-41.07506,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,12,0.8475768,73888,"[-8.128663063049316, 14.805174827575684]","[-8.487536430358887, 2.178494691848755]",38788,"[-4.643168926239014, 22.928617477416992]","[-11.12320613861084, -9.270495414733887]",-29.236317,-25.354214,incorrect,False,-58.472633,-50.708427,incorrect,False,-40.714993,-37.2295,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,13,0.18230975,84393,"[-10.381279945373535, 14.622673988342285]","[0.4809347093105316, 2.4115450382232666]",61580,"[-8.342546463012695, 17.5344181060791]","[2.5529327392578125, -4.125492572784424]",-25.76238,-24.824524,incorrect,False,-51.52476,-49.649048,incorrect,False,-40.414116,-38.37538,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,14,0.1832121,85982,"[-9.481086730957031, 14.090995788574219]","[10.910219192504883, -5.376623630523682]",55613,"[-6.882155418395996, 14.629179954528809]","[-0.9319342970848083, -4.2916669845581055]",-23.86748,-24.997763,correct,True,-47.73496,-49.995525,correct,True,-40.299835,-37.700905,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,15,0.21960111,51164,"[-5.651515483856201, 11.917901992797852]","[4.447964191436768, 4.767229080200195]",64810,"[-6.925644874572754, 13.011773109436035]","[-6.150137901306152, 1.5612592697143555]",-23.294554,-25.049408,correct,True,-46.589108,-50.098816,correct,True,-36.717583,-37.99171,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,16,0.12104451,43265,"[-4.257944107055664, 13.551030158996582]","[-0.42372098565101624, 0.1067473366856575]",97607,"[-9.003446578979492, 13.594964027404785]","[3.6522858142852783, 6.496791839599609]",-22.0814,-25.71865,correct,True,-44.1628,-51.4373,correct,True,-36.17993,-40.92543,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,17,0.2057761,57458,"[-4.474030017852783, 13.27444076538086]","[-1.872836709022522, 11.413236618041992]",100587,"[-7.814901828765869, 14.181756973266602]","[-4.4420905113220215, 6.191625595092773]",-20.900906,-23.099594,correct,True,-41.80181,-46.19919,correct,True,-34.38193,-37.7228,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,18,0.18435797,69678,"[-5.027027130126953, 15.443154335021973]","[0.08341800421476364, 6.368087291717529]",127233,"[-9.14837646484375, 15.565831184387207]","[10.158226013183594, 2.5828959941864014]",-21.21969,-22.891068,correct,True,-42.43938,-45.782135,correct,True,-35.505688,-39.627037,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,19,0.17488788,93985,"[-4.850057601928711, 16.677291870117188]","[4.931058406829834, 10.144726753234863]",106386,"[-5.708154678344727, 15.501093864440918]","[4.105292320251465, 7.7296977043151855]",-22.259958,-23.58017,correct,True,-44.519917,-47.16034,correct,True,-38.02385,-38.88195,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,20,0.21291265,82883,"[-3.366105079650879, 19.439546585083008]","[12.722929000854492, 4.645599365234375]",98703,"[-4.452762126922607, 17.530248641967773]","[4.514292240142822, -3.7486703395843506]",-20.654676,-22.55551,correct,True,-41.309353,-45.11102,correct,True,-36.582855,-37.669514,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,21,0.06651875,61289,"[1.0025783777236938, 20.00787925720215]","[1.1018973588943481, 7.89640998840332]",118240,"[-2.6797661781311035, 15.296555519104004]","[-1.2028796672821045, -4.35086727142334]",-18.843252,-24.061598,correct,True,-37.686504,-48.123196,correct,True,-32.722713,-36.40506,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,22,0.20389187,52811,"[1.3472391366958618, 20.904264450073242]","[1.5199127197265625, 3.920109510421753]",115194,"[-3.01349139213562, 14.66528034210205]","[8.158245086669922, 6.219174385070801]",-20.35849,-26.340275,correct,True,-40.71698,-52.68055,correct,True,-33.921238,-38.28197,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,23,0.12358523,69981,"[1.7280337810516357, 22.003162384033203]","[-6.409491062164307, 12.034985542297363]",94288,"[0.17719951272010803, 16.684553146362305]","[1.140106439590454, 7.743638515472412]",-19.85831,-24.035854,correct,True,-39.71662,-48.07171,correct,True,-33.330853,-34.881687,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,24,0.86133075,102205,"[-0.46734267473220825, 23.88496208190918]","[10.8070068359375, -2.2606310844421387]",85508,"[0.5650504231452942, 17.879417419433594]","[11.88611888885498, -12.336342811584473]",-21.755,-24.070684,correct,True,-43.51,-48.14137,correct,True,-36.219738,-35.187344,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,25,0.5692373,47069,"[3.1833691596984863, 24.1262149810791]","[-1.6339759826660156, 6.096956253051758]",34266,"[4.50306510925293, 14.689188957214355]","[13.825480461120605, 12.474570274353027]",-21.316526,-24.032503,correct,True,-42.633053,-48.065006,correct,True,-34.592854,-33.27316,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,26,0.67901766,85818,"[2.295278787612915, 23.889402389526367]","[17.009410858154297, 2.2238919734954834]",16786,"[8.934471130371094, 18.442546844482422]","[11.108017921447754, 9.217523574829102]",-22.465916,-19.479332,incorrect,False,-44.93183,-38.958664,incorrect,False,-34.76021,-28.121017,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,27,0.16515855,21198,"[9.335850715637207, 23.893434524536133]","[5.33237361907959, 8.81627368927002]",4995,"[13.913243293762207, 22.271930694580078]","[-2.2300636768341064, 4.372949600219727]",-22.12628,-20.37436,incorrect,False,-44.25256,-40.74872,incorrect,False,-36.19215,-31.61476,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,28,0.08517571,14838,"[10.498896598815918, 25.196809768676758]","[13.25565242767334, 12.05280876159668]",9101,"[12.023058891296387, 22.710004806518555]","[25.775665283203125, 28.988828659057617]",-20.575188,-19.821198,incorrect,False,-41.150375,-39.642395,incorrect,False,-34.855164,-33.331,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,29,0.22061098,3305,"[14.753649711608887, 25.206785202026367]","[8.354715347290039, 17.449337005615234]",391,"[20.54686737060547, 29.974414825439453]","[27.668968200683594, 38.319801330566406]",-17.670158,-16.50358,incorrect,False,-35.340317,-33.00716,incorrect,False,-32.324085,-26.530867,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,30,0.030753208,1689,"[16.341684341430664, 28.309593200683594]","[17.952939987182617, 17.441354751586914]",46,"[27.913280487060547, 39.92060089111328]","[5.359213352203369, 13.20260238647461]",-16.649874,-11.112623,incorrect,False,-33.299747,-22.225246,incorrect,False,-31.153448,-19.581852,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,31,0.08510011,285,"[21.279315948486328, 31.175689697265625]","[14.906986236572266, 9.088613510131836]",39,"[27.951187133789062, 43.4051628112793]","[18.920469284057617, 20.039945602416992]",-12.793782,-9.395565,incorrect,False,-25.587564,-18.79113,incorrect,False,-25.323015,-18.651144,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,32,0.22262664,105,"[24.616336822509766, 31.776607513427734]","[5.8676581382751465, 6.919478416442871]",13,"[32.13264083862305, 46.80388641357422]","[2.8305916786193848, 8.89319896697998]",-10.980794,-7.0637035,incorrect,False,-21.961588,-14.127407,incorrect,False,-21.612364,-14.096059,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,33,0.2127159,84,"[25.360708236694336, 29.94826316833496]","[21.884675979614258, 30.439613342285156]",15,"[31.746931076049805, 44.12678146362305]","[11.928239822387695, 15.414077758789062]",-9.872048,-6.6285295,incorrect,False,-19.744097,-13.257059,incorrect,False,-19.64079,-13.254568,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,34,0.7273287,17,"[30.02809715270996, 35.74678039550781]","[4.72387170791626, 82.7322006225586]",9,"[32.896759033203125, 44.93125915527344]","[11.988633155822754, 61.32511901855469]",-5.70727,-4.2021255,incorrect,False,-11.41454,-8.404251,incorrect,False,-11.272094,-8.403432,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,35,1.0634139,18,"[29.1077823638916, 58.38161087036133]","[10.332064628601074, 3.070009231567383]",5,"[33.880126953125, 59.32527542114258]","[0.053538933396339417, -0.25061091780662537]",-5.1718082,-2.5849006,incorrect,False,-10.3436165,-5.169801,incorrect,False,-9.837652,-5.0653076,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,36,1.1994313,14,"[29.21611976623535, 53.08063888549805]","[23.121156692504883, 2.0530083179473877]",9,"[30.676939010620117, 54.4077033996582]","[25.560518264770508, -17.94312286376953]",-4.256871,-3.5456743,incorrect,False,-8.513742,-7.0913486,incorrect,False,-8.500525,-7.0397058,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,37,1.4381528,6,"[33.71875762939453, 52.441802978515625]","[7.57976770401001, -14.189821243286133]",3,"[35.78134536743164, 47.843788146972656]","[1.162688970565796, -6.607876300811768]",-1.9059277,-0.87170345,incorrect,False,-3.8118553,-1.7434069,incorrect,False,-3.8035536,-1.740966,incorrect,False
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,38,1.4283237,7,"[32.76657485961914, 43.393707275390625]","[20.739938735961914, -15.445886611938477]",8,"[32.663116455078125, 40.72735595703125]","[6.4474897384643555, -56.968101501464844]",-2.851942,-2.901338,correct,True,-5.703884,-5.802676,correct,True,-5.6991215,-5.80258,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,39,1.1663599,3,"[34.59950637817383, 31.537168502807617]","[24.206457138061523, -12.970868110656738]",10,"[30.091642379760742, 13.722212791442871]","[14.563058853149414, -31.971357345581055]",-1.4838969,-3.7366474,correct,True,-2.9677937,-7.4732947,correct,True,-2.965147,-7.473011,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,40,1.0539657,1,"[39.90077590942383, 19.62725257873535]","[14.481823921203613, -15.390929222106934]",10,"[32.456565856933594, -3.286621570587158]","[13.861311912536621, -14.811467170715332]",-0.2635734,-3.986006,correct,True,-0.5271468,-7.972012,correct,True,-0.5230784,-7.9672885,correct,True
capitals-recall,28,state,Nevada,has_competitor,Carson City,Las Vegas,What is the capital of Nevada?,The capital of Nevada is,0.0576,0.67,11.63194444,The capital of Nevada is,41,0.284228,1,"[44.566490173339844, 4.953685283660889]",,5,"[36.93497848510742, -9.996379852294922]",,-0.039076887,-3.8472946,correct,True,-0.078153774,-7.694589,correct,True,-0.061465856,-7.6929774,correct,True
capitals-recall,29,state,New Hampshire,has_competitor,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,The capital of New Hampshire is,0,1.3465763e-35,57451,[-0.3953198790550232],[-0.20144237577915192],100023,[-3.421156644821167],[-7.801438331604004],-163.88054,-166.90637,correct,True,-163.88054,-166.90637,correct,True,-163.88054,-166.90637,correct,True
capitals-recall,29,state,New Hampshire,has_competitor,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,The capital of New Hampshire is,1,2.3216984999999997e-18,195450,[-0.5790682435035706],[-8.17160701751709],247527,[-8.946189880371094],[-6.282576560974121],-101.9825,-110.34962,correct,True,-101.9825,-110.34962,correct,True,-101.9825,-110.34962,correct,True
capitals-recall,29,state,New Hampshire,has_competitor,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,The capital of New Hampshire is,2,4.811274e-11,192525,[-6.336850643157959],[2.253228187561035],242620,[-12.923142433166504],[5.240634441375732],-75.679565,-82.265854,correct,True,-75.679565,-82.265854,correct,True,-75.679565,-82.265854,correct,True
capitals-recall,29,state,New Hampshire,has_competitor,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,The capital of New Hampshire is,3,0.0027757278,169146,[-4.363373756408691],[-6.996457099914551],216207,[-8.386968612670898],[-8.302942276000977],-53.41584,-57.439438,correct,True,-53.41584,-57.439438,correct,True,-53.41584,-57.439438,correct,True
capitals-recall,29,state,New Hampshire,has_competitor,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,The capital of New Hampshire is,4,7.183461e-07,158108,[-8.864947319030762],[-8.260969161987305],217006,[-13.62460708618164],[-5.257118225097656],-56.477055,-61.236713,correct,True,-56.477055,-61.236713,correct,True,-56.477055,-61.236713,correct,True
capitals-recall,29,state,New Hampshire,has_competitor,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,The capital of New Hampshire is,5,1.18794,173202,[-13.875516891479492],[-10.254599571228027],194060,[-15.478697776794434],[-8.111632347106934],-53.482605,-55.08579,correct,True,-53.482605,-55.08579,correct,True,-53.482605,-55.08579,correct,True
capitals-recall,29,state,New Hampshire,has_competitor,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,The capital of New Hampshire is,6,0.44500354,204072,[-17.58818244934082],[0.5637102127075195],206521,[-17.804630279541016],[3.051093101501465],-57.574753,-57.7912,correct,True,-57.574753,-57.7912,correct,True,-57.574753,-57.7912,correct,True
capitals-recall,29,state,New Hampshire,has_competitor,Concord,Manchester,What is the capital of New Hampshire?,The capital of New Hampshire is,0.0449,0.115,2.561247216,The capital of New Hampshire is,7,0.18076141,153315,[-14.991170883178711],[2.6255276203155518],136349,[-13.734886169433594],[-7.876617431640625],-67.397385,-66.141106,incorrect,False,-67.397385,-66.141106,incorrect,False,-67.397385,-66.141106,incorrect,False
