task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,18,7.5597553,70,[5.122557640075684],[4.438360214233398],6872,"[-0.042448464781045914, 10.955680847167969]","[5.879510879516602, -0.8397499322891235]",-6.2903523,-6.4885373,correct,True,-6.2903523,-12.977075,correct,True,-6.2903523,-11.4553585,correct,True,10.69437,5258,[-0.23157159984111786],[-0.3670317232608795],31328,"[-1.0323251485824585, 9.451410293579102]","[-0.6264554262161255, 0.6443043947219849]",-10.309,-6.1436977,incorrect,False,-10.309,-12.2873955,correct,True,-10.309,-11.109754,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,19,7.3666043,40,[5.816352367401123],[2.0231080055236816],3200,"[1.2277541160583496, 10.518465042114258]","[1.6685912609100342, 3.0700035095214844]",-5.7363224,-6.233907,correct,True,-5.7363224,-12.467814,correct,True,-5.7363224,-10.324921,correct,True,10.694827,5285,[-0.23358769714832306],[-0.6417656540870667],31159,"[-1.0260088443756104, 9.276238441467285]","[-1.1015441417694092, 2.159780263900757]",-10.311437,-6.2221355,incorrect,False,-10.311437,-12.444271,correct,True,-10.311437,-11.103857,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,20,7.2581472,25,[6.109780788421631],[2.021820545196533],2212,"[1.6408531665802002, 10.652128219604492]","[2.6848435401916504, 8.175939559936523]",-5.390299,-5.806753,correct,True,-5.390299,-11.613506,correct,True,-5.390299,-9.859226,correct,True,10.695039,5308,[-0.2370258867740631],[-2.330049991607666],31129,"[-1.0266739130020142, 9.256719589233398]","[-3.3283183574676514, 5.996211051940918]",-10.312786,-6.231805,incorrect,False,-10.312786,-12.46361,correct,True,-10.312786,-11.102434,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,21,7.405354,11,[6.3108744621276855],[5.303907871246338],1242,"[2.2164647579193115, 11.297881126403809]","[0.9734145998954773, 6.511096954345703]",-4.9883513,-5.2175956,correct,True,-4.9883513,-10.435191,correct,True,-4.9883513,-9.082762,correct,True,10.694517,5325,[-0.24491167068481445],[-1.7530685663223267],31114,"[-1.0354501008987427, 9.537459373474121]","[-4.067471027374268, 9.195878982543945]",-10.312483,-6.1606803,incorrect,False,-10.312483,-12.321361,correct,True,-10.312483,-11.103022,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,22,7.394283,6,[6.9885077476501465],[4.923885822296143],1236,"[2.3864548206329346, 11.677131652832031]","[2.5653579235076904, 3.3570637702941895]",-4.4814453,-5.118432,correct,True,-4.4814453,-10.236864,correct,True,-4.4814453,-9.083498,correct,True,10.693743,5257,[-0.24989108741283417],[-3.0007481575012207],31069,"[-1.0456418991088867, 10.154263496398926]","[-4.38539981842041, 7.2967023849487305]",-10.3074045,-6.048615,incorrect,False,-10.3074045,-12.09723,correct,True,-10.3074045,-11.103155,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,23,7.0927644,3,[7.65856409072876],[12.155387878417969],768,"[2.878862142562866, 11.816414833068848]","[5.2558183670043945, 9.249821662902832]",-3.8772454,-4.855743,correct,True,-3.8772454,-9.711486,correct,True,-3.8772454,-8.656947,correct,True,10.693124,5264,[-0.25695309042930603],[-3.839038372039795],31064,"[-1.0543326139450073, 10.565611839294434]","[-6.882392883300781, 10.211846351623535]",-10.307067,-6.026188,incorrect,False,-10.307067,-12.052376,correct,True,-10.307067,-11.104446,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,24,6.2633066,1,[9.608128547668457],[5.2579545974731445],416,"[3.835956573486328, 12.605175971984863]","[4.3436994552612305, 9.309446334838867]",-2.3926613,-4.545154,correct,True,-2.3926613,-9.090308,correct,True,-2.3926613,-8.164833,correct,True,10.692243,5233,[-0.2635435461997986],[-3.7905092239379883],31049,"[-1.0652410984039307, 11.356139183044434]","[-6.116559982299805, 6.530314922332764]",-10.3039875,-5.89707,incorrect,False,-10.3039875,-11.79414,correct,True,-10.3039875,-11.105684,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,25,5.956828,1,[10.198832511901855],[5.98564338684082],280,"[4.538397312164307, 13.531021118164062]","[8.307353973388672, 6.960066318511963]",-2.0886245,-4.265661,correct,True,-2.0886245,-8.531322,correct,True,-2.0886245,-7.7490597,correct,True,10.691123,5172,[-0.2713007926940918],[-5.04690408706665],30926,"[-1.076526403427124, 11.720992088317871]","[-6.053167343139648, 7.293987274169922]",-10.299052,-5.9131026,incorrect,False,-10.299052,-11.826205,correct,True,-10.299052,-11.104279,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,26,5.6355314,1,[10.722614288330078],[6.173442840576172],104,"[5.699573993682861, 13.87779712677002]","[3.7482497692108154, 1.6685250997543335]",-1.770179,-3.7912388,correct,True,-1.770179,-7.5824776,correct,True,-1.770179,-6.7932196,correct,True,10.690142,5177,[-0.2818501889705658],[-3.098978281021118],30866,"[-1.0876548290252686, 12.094812393188477]","[-6.258012771606445, 5.7472686767578125]",-10.29865,-5.903948,incorrect,False,-10.29865,-11.807896,correct,True,-10.29865,-11.104454,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,27,5.019363,1,[11.232242584228516],[7.116456031799316],79,"[6.113476276397705, 13.663656234741211]","[4.908973693847656, 7.901774883270264]",-1.4974211,-3.872623,correct,True,-1.4974211,-7.745246,correct,True,-1.4974211,-6.6161876,correct,True,10.689014,5083,[-0.2883974313735962],[-4.678308486938477],30775,"[-1.0998653173446655, 12.271124839782715]","[-6.630425930023193, 4.477732181549072]",-10.293143,-5.942978,incorrect,False,-10.293143,-11.885956,correct,True,-10.293143,-11.10461,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,28,4.3923826,1,[11.82790756225586],[14.944324493408203],52,"[6.650876045227051, 14.243253707885742]","[5.741726398468018, 3.4582369327545166]",-1.1961138,-3.8574371,correct,True,-1.1961138,-7.7148743,correct,True,-1.1961138,-6.373145,correct,True,10.688002,5119,[-0.29919323325157166],[-4.046864032745361],30830,"[-1.1135941743850708, 12.308837890625]","[-7.284530162811279, 4.881023406982422]",-10.293464,-6.076081,incorrect,False,-10.293464,-12.152162,correct,True,-10.293464,-11.107864,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,29,2.2295542,1,[13.953587532043457],[12.553567886352539],39,"[7.4686970710754395, 14.423126220703125]","[5.0566558837890625, 2.6581573486328125]",-0.40424556,-4.036873,correct,True,-0.40424556,-8.073746,correct,True,-0.40424556,-6.889136,correct,True,10.686857,5077,[-0.3074919879436493],[-4.7108588218688965],30841,"[-1.1274644136428833, 12.506285667419434]","[-8.327956199645996, 3.1200523376464844]",-10.290049,-6.0729437,incorrect,False,-10.290049,-12.145887,correct,True,-10.290049,-11.110022,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,30,0.917315,1,[15.645397186279297],[18.413652420043945],28,"[8.171719551086426, 14.298964500427246]","[7.787816524505615, 2.256584644317627]",-0.13983604,-4.445852,correct,True,-0.13983604,-8.891704,correct,True,-0.13983604,-7.6135135,correct,True,10.685576,5014,[-0.315583199262619],[-6.263351917266846],30817,"[-1.140966534614563, 12.36550235748291]","[-11.4414644241333, 4.712498188018799]",-10.285956,-6.092013,incorrect,False,-10.285956,-12.184026,correct,True,-10.285956,-11.11134,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,31,0.3340919,1,[17.764366149902344],[2.4399373531341553],26,"[9.072811126708984, 14.293841361999512]","[-2.3258049488067627, 0.8991474509239197]",-0.04977283,-5.1512012,correct,True,-0.04977283,-10.3024025,correct,True,-0.04977283,-8.741328,correct,True,10.684236,4983,[-0.3239526152610779],[-4.789698600769043],30849,"[-1.156016230583191, 12.486554145812988]","[-9.179980278015137, 2.4833476543426514]",-10.282562,-6.2750425,incorrect,False,-10.282562,-12.550085,correct,True,-10.282562,-11.114626,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,32,0.347239,1,[17.667585372924805],[11.143072128295898],33,"[8.624597549438477, 14.154541015625]","[9.598626136779785, 6.322628021240234]",-0.051292196,-5.4722185,correct,True,-0.051292196,-10.944437,correct,True,-0.051292196,-9.09428,correct,True,10.68299,4944,[-0.3309553861618042],[-4.575802803039551],30875,"[-1.1697148084640503, 12.43105697631836]","[-6.535123348236084, 1.7358304262161255]",-10.278772,-6.304775,incorrect,False,-10.278772,-12.60955,correct,True,-10.278772,-11.117532,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,33,0.2530067,1,[18.596128463745117],[26.49856948852539],20,"[9.746135711669922, 14.711777687072754]","[10.128640174865723, 3.158663749694824]",-0.036285773,-5.4186683,correct,True,-0.036285773,-10.837337,correct,True,-0.036285773,-8.886278,correct,True,10.681576,4904,[-0.33842524886131287],[-2.782231569290161],30784,"[-1.1808007955551147, 12.436628341674805]","[-5.002311706542969, 4.055393218994141]",-10.274726,-6.348881,incorrect,False,-10.274726,-12.697762,correct,True,-10.274726,-11.117102,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,34,0.06393567,1,[22.24846839904785],[13.224541664123535],18,"[11.090251922607422, 14.846880912780762]","[8.546463966369629, -1.8013406991958618]",-0.009012732,-6.7813454,correct,True,-0.009012732,-13.562691,correct,True,-0.009012732,-11.16723,correct,True,10.680188,4840,[-0.34364455938339233],[-2.4143850803375244],30719,"[-1.1922204494476318, 12.551946640014648]","[-4.054824352264404, 0.41457006335258484]",-10.268873,-6.4510565,incorrect,False,-10.268873,-12.902113,correct,True,-10.268873,-11.117449,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,35,0.05723556,1,[23.530445098876953],[2.8193106651306152],16,"[12.108965873718262, 14.487162590026855]","[-0.014728643000125885, 4.535881042480469]",-0.008491009,-6.896768,correct,True,-0.008491009,-13.793536,correct,True,-0.008491009,-11.42997,correct,True,10.678723,4765,[-0.35021913051605225],[-2.2337446212768555],30703,"[-1.2065792083740234, 12.330644607543945]","[-3.6254916191101074, 5.460466384887695]",-10.262885,-6.626803,incorrect,False,-10.262885,-13.253606,correct,True,-10.262885,-11.119246,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,36,0.07033241,1,[23.390329360961914],[6.355312824249268],18,"[11.8959321975708, 14.796018600463867]","[0.5810586214065552, 0.08208257704973221]",-0.010747761,-6.720365,correct,True,-0.010747761,-13.44073,correct,True,-0.010747761,-11.505145,correct,True,10.677038,4698,[-0.35695576667785645],[-1.8442424535751343],30656,"[-1.2213327884674072, 12.489745140075684]","[-3.078186511993408, 7.662598133087158]",-10.256555,-6.521179,incorrect,False,-10.256555,-13.042358,correct,True,-10.256555,-11.120932,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,37,0.067035824,1,[23.762914657592773],[10.648825645446777],19,"[11.782883644104004, 14.697111129760742]","[1.3774516582489014, 4.917052745819092]",-0.010314139,-6.8368845,correct,True,-0.010314139,-13.673769,correct,True,-0.010314139,-11.990345,correct,True,10.6749935,4610,[-0.3635750710964203],[-1.8286185264587402],30651,"[-1.2382346391677856, 13.00278091430664]","[-2.318915367126465, 5.9674248695373535]",-10.248917,-6.4039063,incorrect,False,-10.248917,-12.807813,correct,True,-10.248917,-11.123575,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,38,0.061249293,1,[24.66362953186035],[5.340080738067627],19,"[11.702712059020996, 15.170649528503418]","[2.687432289123535, 1.823652982711792]",-0.009496397,-7.3027043,correct,True,-0.009496397,-14.605409,correct,True,-0.009496397,-12.970414,correct,True,10.672892,4555,[-0.37359312176704407],[-1.5502375364303589],30615,"[-1.2561613321304321, 13.22232723236084]","[-2.2202744483947754, 5.04526948928833]",-10.243055,-6.448042,incorrect,False,-10.243055,-12.896084,correct,True,-10.243055,-11.125624,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,39,0.086533904,1,[24.657228469848633],[-3.6494646072387695],24,"[11.80240249633789, 15.133456230163574]","[0.11954860389232635, 1.4079971313476562]",-0.014578371,-7.021887,correct,True,-0.014578371,-14.043774,correct,True,-0.014578371,-12.869405,correct,True,10.66963,4401,[-0.3843821883201599],[-1.340848684310913],30515,"[-1.2826255559921265, 13.378430366516113]","[-1.5456856489181519, 0.820411205291748]",-10.230305,-6.4625874,incorrect,False,-10.230305,-12.925175,correct,True,-10.230305,-11.128548,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,40,0.15815099,1,[23.561725616455078],[1.2304885387420654],21,"[11.701691627502441, 15.128725051879883]","[-0.4869530200958252, 7.719969749450684]",-0.02949616,-6.653187,correct,True,-0.02949616,-13.306374,correct,True,-0.02949616,-11.88953,correct,True,10.665947,4267,[-0.3998306095600128],[-1.1596380472183228],30464,"[-1.3151679039001465, 13.16701889038086]","[-1.163939118385315, 9.276540756225586]",-10.216834,-6.5888186,incorrect,False,-10.216834,-13.177637,correct,True,-10.216834,-11.132172,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,41,0.14898613,1,[23.27914810180664],[-4.12652063369751],21,"[11.477190017700195, 15.899673461914062]","[-5.892117500305176, 4.378355503082275]",-0.026835477,-6.287796,correct,True,-0.026835477,-12.575592,correct,True,-0.026835477,-11.828794,correct,True,10.66122,4061,[-0.417427659034729],[-1.1059612035751343],30246,"[-1.3526099920272827, 13.715008735656738]","[-1.0677483081817627, 5.318953990936279]",-10.197141,-6.3089733,incorrect,False,-10.197141,-12.617947,correct,True,-10.197141,-11.132323,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,42,0.2073842,1,[21.670162200927734],[-1.0086709260940552],25,"[10.065196990966797, 16.07943344116211]","[-2.5555403232574463, 5.065826892852783]",-0.03854531,-6.154202,correct,True,-0.03854531,-12.308404,correct,True,-0.03854531,-11.643511,correct,True,10.6537,3808,[-0.4440056383609772],[-1.0379663705825806],30059,"[-1.411700963973999, 13.765918731689453]","[-0.970743715763092, 3.892728567123413]",-10.169394,-6.406259,incorrect,False,-10.169394,-12.812518,correct,True,-10.169394,-11.137089,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,43,0.23946834,1,[20.92235565185547],[-3.2079567909240723],30,"[9.462714195251465, 16.422502517700195]","[-0.17859210073947906, 8.724188804626465]",-0.04382826,-5.910864,correct,True,-0.04382826,-11.821728,correct,True,-0.04382826,-11.503469,correct,True,10.63954,3337,[-0.47999826073646545],[-0.9841617345809937],29600,"[-1.5027037858963013, 13.745827674865723]","[-0.8888095617294312, 2.9891066551208496]",-10.118112,-6.2120576,incorrect,False,-10.118112,-12.424115,correct,True,-10.118112,-11.140817,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,44,0.33164084,1,[18.948652267456055],[-3.4906933307647705],31,"[8.883025169372559, 17.284400939941406]","[-6.1420769691467285, 5.717677593231201]",-0.05951606,-5.110458,correct,True,-0.05951606,-10.220916,correct,True,-0.05951606,-10.125143,correct,True,10.602774,2729,[-0.5419839024543762],[-0.9258918166160583],28282,"[-1.6793328523635864, 13.3809175491333]","[-0.8239297866821289, 3.0787951946258545]",-10.006844,-6.0533648,incorrect,False,-10.006844,-12.1067295,correct,True,-10.006844,-11.144192,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,45,0.712637,1,[15.985562324523926],[-7.890301704406738],54,"[6.510290145874023, 17.049739837646484]","[-4.427937984466553, 7.2724080085754395]",-0.13223603,-4.851507,correct,True,-0.13223603,-9.703014,correct,True,-0.13223603,-9.607509,correct,True,10.473157,1978,[-0.6702347993850708],[-0.8173970580101013],26036,"[-2.1134228706359863, 12.785468101501465]","[-0.4891796410083771, 9.821165084838867]",-9.754557,-5.996806,incorrect,False,-9.754557,-11.993612,correct,True,-9.754557,-11.197744,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,46,2.1751957,1,[12.88483715057373],[-8.941972732543945],94,"[5.075790882110596, 16.812665939331055]","[-3.2713658809661865, 10.29110050201416]",-0.5698415,-4.2113943,correct,True,-0.5698415,-8.422789,correct,True,-0.5698415,-8.378888,correct,True,7.076256,1481,[-1.5179449319839478],[2.2405285835266113],13361,"[-4.272150039672852, 13.124192237854004]","[1.7933483123779297, 12.438081741333008]",-9.565798,-6.3434005,incorrect,False,-9.565798,-12.686801,correct,True,-9.565798,-12.320003,correct,True,A
animals,9,Typical,falcon,bird,reptile,0.9722222222,A falcon is a type of,What kind of animal is a falcon?,A falcon is a type of,47,3.2448695,1,[11.608107566833496],,125,"[4.702510356903076, 17.699800491333008]",,-1.2151821,-4.0823803,correct,True,-1.2151821,-8.164761,correct,True,-1.2151821,-8.120779,correct,True,7.90528,1265,[-0.32701992988586426],,11511,"[-3.029078245162964, 14.030545234680176]",,-9.076941,-6.1038895,incorrect,False,-9.076941,-12.207779,correct,True,-9.076941,-11.778999,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,0,9.096769,5186,[-0.4801594018936157],[0.3962772786617279],13667,"[-1.6792848110198975, 4.814711570739746]","[-0.5733526945114136, 4.4452900886535645]",-10.180498,-9.637089,incorrect,False,-10.180498,-19.274178,correct,True,-10.180498,-11.379623,correct,True,10.112907,26889,[-1.2865241765975952],[-1.3787815570831299],9828,"[-0.17617765069007874, 4.348039627075195]","[-1.8146593570709229, 2.745692491531372]",-11.619537,-9.152624,incorrect,False,-11.619537,-18.305248,correct,True,-11.619537,-10.509191,incorrect,False,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,1,9.460428,2980,[-0.04471629485487938],[0.3739773631095886],9561,"[-1.1474754810333252, 5.4982991218566895]","[-1.0817240476608276, 1.5389080047607422]",-9.610787,-8.492218,incorrect,False,-9.610787,-16.984436,correct,True,-9.610787,-10.713547,correct,True,9.903809,19707,[-1.3502990007400513],[-0.6392807364463806],13195,"[-0.8462069034576416, 4.389328479766846]","[-4.171367168426514, 2.0048720836639404]",-11.390915,-8.884315,incorrect,False,-11.390915,-17.76863,correct,True,-11.390915,-10.886823,incorrect,False,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,2,9.50054,2641,[0.0645681619644165],[1.8530441522598267],9629,"[-1.136186122894287, 4.997006416320801]","[-1.7454979419708252, 1.9937649965286255]",-9.513898,-8.565914,incorrect,False,-9.513898,-17.131828,correct,True,-9.513898,-10.714652,correct,True,9.593652,13056,[-1.2153575420379639],[-0.9135391116142273],18303,"[-1.6792552471160889, 4.1777544021606445]","[-3.6408615112304688, 2.9982237815856934]",-11.078617,-9.106388,incorrect,False,-11.078617,-18.212776,correct,True,-11.078617,-11.542515,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,3,9.4611845,1977,[0.3468254506587982],[0.3862292468547821],10420,"[-1.2309844493865967, 4.988357067108154]","[1.1495801210403442, 8.344453811645508]",-9.25619,-8.494165,incorrect,False,-9.25619,-16.98833,correct,True,-9.25619,-10.834001,correct,True,9.468284,13746,[-1.216808557510376],[0.8522408604621887],24354,"[-2.1112377643585205, 4.376745223999023]","[-3.591667890548706, 5.566278457641602]",-11.221428,-9.224936,incorrect,False,-11.221428,-18.449871,correct,True,-11.221428,-12.115856,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,4,9.497397,1941,[0.418133020401001],[3.9730587005615234],9620,"[-1.0288459062576294, 6.254275321960449]","[4.701013088226318, 3.8884589672088623]",-9.265153,-7.886936,incorrect,False,-9.265153,-15.773872,correct,True,-9.265153,-10.7121315,correct,True,9.420228,10883,[-0.8161696195602417],[0.9625734090805054],30790,"[-2.5578582286834717, 5.081242084503174]","[-2.462862253189087, 2.0513782501220703]",-10.936767,-9.176359,incorrect,False,-10.936767,-18.352718,correct,True,-10.936767,-12.678455,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,5,9.372827,1385,[1.0114057064056396],[2.627727508544922],5984,"[-0.26446083188056946, 6.573896884918213]","[2.445714235305786, 4.209042072296143]",-8.955683,-7.373914,incorrect,False,-8.955683,-14.747828,correct,True,-8.955683,-10.231549,correct,True,9.486533,9425,[-0.4223942756652832],[0.7403927445411682],36906,"[-2.7535200119018555, 5.141838550567627]","[-1.578722357749939, 0.6370155811309814]",-10.730478,-9.255285,incorrect,False,-10.730478,-18.51057,correct,True,-10.730478,-13.061604,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,6,9.227072,881,[1.409196376800537],[2.740615129470825],3940,"[0.17014425992965698, 7.036946773529053]","[2.291288375854492, 1.7600021362304688]",-8.589716,-6.9326515,incorrect,False,-8.589716,-13.865303,correct,True,-8.589716,-9.828768,correct,True,9.9566965,6870,[0.0355730801820755],[0.1782093644142151],41709,"[-2.53521990776062, 5.082985877990723]","[-1.2476814985275269, 2.098447561264038]",-10.264904,-9.181463,incorrect,False,-10.264904,-18.362926,correct,True,-10.264904,-12.835697,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,7,9.107475,579,[1.8904732465744019],[1.8374340534210205],2731,"[0.6560669541358948, 7.100932598114014]","[4.850506782531738, -0.026787493377923965]",-8.243177,-6.7522244,incorrect,False,-8.243177,-13.504449,correct,True,-8.243177,-9.477584,correct,True,10.6255455,1352,[0.17421512305736542],[0.13448810577392578],41320,"[-1.6353387832641602, 5.3197760581970215]","[-1.09622061252594, 0.817202627658844]",-9.827292,-8.521525,incorrect,False,-9.827292,-17.04305,correct,True,-9.827292,-11.636847,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,8,8.962751,503,[2.256442070007324],[2.529716968536377],1309,"[1.5680171251296997, 6.925606727600098]","[-0.6101716756820679, -2.213784694671631]",-8.124765,-6.5104675,incorrect,False,-8.124765,-13.020935,correct,True,-8.124765,-8.81319,correct,True,10.672333,907,[0.15561670064926147],[0.10427222400903702],38051,"[-1.34807550907135, 5.3341240882873535]","[-1.0892075300216675, -1.912408709526062]",-9.872908,-8.379398,incorrect,False,-9.872908,-16.758797,correct,True,-9.872908,-11.3766,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,9,8.817673,362,[2.7007133960723877],[1.6427124738693237],1545,"[1.554438829421997, 6.230401515960693]","[-0.2533045709133148, 2.5196757316589355]",-7.801694,-6.8169546,incorrect,False,-7.801694,-13.633909,correct,True,-7.801694,-8.9479685,correct,True,10.681185,931,[0.13984066247940063],[0.11443180590867996],36817,"[-1.2655341625213623, 4.913657188415527]","[-1.09596848487854, 2.6615047454833984]",-9.90447,-8.516223,incorrect,False,-9.90447,-17.032446,correct,True,-9.90447,-11.309846,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,10,8.6665745,364,[2.9363088607788086],[1.8598744869232178],1857,"[1.5372072458267212, 6.3692426681518555]","[-0.7143204808235168, 4.144381523132324]",-7.772799,-6.934416,incorrect,False,-7.772799,-13.868832,correct,True,-7.772799,-9.171901,correct,True,10.684635,921,[0.13458186388015747],[0.08847341686487198],36136,"[-1.2283540964126587, 5.092962741851807]","[-1.1065261363983154, -0.769483745098114]",-9.915154,-8.449308,incorrect,False,-9.915154,-16.898617,correct,True,-9.915154,-11.2780905,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,11,8.5394,355,[3.1935105323791504],[1.5049800872802734],2496,"[1.4541126489639282, 6.7100396156311035]","[-3.604689359664917, 4.6273193359375]",-7.7696004,-7.068972,incorrect,False,-7.7696004,-14.137944,correct,True,-7.7696004,-9.508999,correct,True,10.686972,939,[0.12712563574314117],[0.03314615786075592],35771,"[-1.2080892324447632, 4.975384712219238]","[-1.0549468994140625, 3.7240257263183594]",-9.926985,-8.493652,incorrect,False,-9.926985,-16.987305,correct,True,-9.926985,-11.262199,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,12,8.394033,393,[3.4288666248321533],[7.8125529289245605],4957,"[0.8140239119529724, 7.09872579574585]","[0.3038942217826843, -0.33173277974128723]",-7.786189,-7.3959866,incorrect,False,-7.786189,-14.791973,correct,True,-7.786189,-10.4010315,correct,True,10.689706,988,[0.11621695011854172],[0.04693709686398506],35625,"[-1.1899068355560303, 5.229155540466309]","[-1.0872849225997925, -0.187287375330925]",-9.944323,-8.364428,incorrect,False,-9.944323,-16.728855,correct,True,-9.944323,-11.250446,correct,True,A
